"V1","V2","V3"
0.484115586777336,0.370135107367879,0.145749305854785
0.55833853370119,0.116823026024374,0.324838440274436
0.0459035592455953,0.351973697749088,0.602122743005317
0.0658627245771799,0.0693075532991148,0.864829722123705
0.0277542195353194,0.00883548029604755,0.963410300168633
0.151797805763529,0.78963982159156,0.0585623726449109
0.112560096557077,0.0348533999320272,0.852586503510895
0.346505296993131,0.469603495564773,0.183891207442096
0.411486708988135,0.155068266120272,0.433445024891592
0.443620934456675,0.113585249182402,0.442793816360923
0.296954696230888,0.181959770660308,0.521085533108804
0.562757265542883,0.349913466260898,0.0873292681962189
0.551894922559227,0.293619472462321,0.154485604978452
0.0335974521714993,0.171415376093879,0.794987171734622
0.331852250395183,0.32524356931744,0.342904180287377
0.958240069794709,0.0140236784705839,0.0277362517347069
0.162354483343506,0.562377618014604,0.275267898641891
0.0198368506747986,0.670278678144658,0.309884471180543
0.89641597172465,0.0754187819348483,0.0281652463405021
0.145953974199718,0.656550355325697,0.197495670474586
0.205078514883476,0.410254423322403,0.384667061794121
0.65866141668163,0.113351737983262,0.227986845335107
0.825499583494902,0.0817848175309932,0.0927155989741045
0.049008189607622,0.48938761169242,0.461604198699958
0.762115593466274,0.0298933393255472,0.207991067208178
0.118774001446846,0.464005218247221,0.417220780305933
0.0856207617027182,0.470774133569661,0.44360510472762
0.426227741437817,0.0303187716699264,0.543453486892256
0.527087428715246,0.399644591930789,0.0732679793539641
0.0437530767458797,0.82666129759244,0.12958562566168
0.0272373850496876,0.286426365565743,0.686336249384569
0.447135897267203,0.24065022228423,0.312213880448568
0.626776995210745,0.323077505129504,0.050145499659751
0.69476179312626,0.070411806556091,0.234826400317649
0.249991226519861,0.745201405802401,0.00480736767773727
0.574571354109599,0.100401548082125,0.325027097808275
0.262392691148974,0.504285936454538,0.233321372396489
0.87204710554024,0.115916964199834,0.0120359302599257
0.188341957948588,0.271852480703435,0.539805561347978
0.933179543565759,0.0293851618265318,0.0374352946077088
0.529305928186845,0.0869633554368235,0.383730716376332
0.274366459444854,0.575478327847186,0.150155212707961
0.788221777123588,0.115414222199362,0.0963640006770502
0.0659837719393677,0.464224644334732,0.4697915837259
0.214822026346644,0.0321940164588589,0.752983957194497
0.0993518254125364,0.244811646351171,0.655836528236293
0.0907410524417862,0.228321856675039,0.680937090883175
0.708873854235985,0.22934305147361,0.061783094290405
0.150271446641882,0.341213937604098,0.50851461575402
0.403084241540188,0.356888328462831,0.240027429996981
0.060756902634908,0.442417161690004,0.496825935675088
0.320269975068077,0.399288400272927,0.280441624658996
0.180779875993659,0.662801649247578,0.156418474758763
0.0240493015521892,0.603417569650846,0.372533128796965
0.619953706875563,0.244523736224209,0.135522556900228
0.325110383005409,0.217247464716223,0.457642152278368
0.641351979094817,0.0488660142323188,0.309782006672864
0.0753612055617481,0.676130549655089,0.248508244783162
0.131345597419272,0.480160810259922,0.388493592320806
0.320708498073403,0.29616942916986,0.383122072756737
0.22508852418694,0.43764048527217,0.33727099054089
0.106689340045897,0.183255087334657,0.710055572619446
0.500175736904178,0.354941671635954,0.144882591459869
0.639619488253116,0.0328125527430377,0.327567959003846
0.376055687961516,0.251083510238165,0.37286080180032
0.204451711750844,0.52145454859192,0.274093739657237
0.10451420446687,0.136665082030034,0.758820713503096
0.0756024611030812,0.125548765327819,0.798848773569099
0.490356637540897,0.447698765622706,0.0619445968363976
0.924060518398223,0.0358463487696111,0.0400931328321661
0.191989178235718,0.469178864304084,0.338831957460197
0.504728530387506,0.229968033842705,0.265303435769789
0.0669345840126638,0.805293140280942,0.127772275706394
0.343686362705939,0.0712736551711516,0.585039982122909
0.491038079150603,0.302171029138225,0.206790891711172
0.0190742220056886,0.650865783190761,0.33005999480355
0.385806817386722,0.348313285468816,0.265879897144462
0.263587350385903,0.710676910288505,0.0257357393255929
0.281987784130261,0.567744362121434,0.150267853748305
0.367393217918448,0.225786618798738,0.406820163282814
0.116267548399393,0.422353946571583,0.461378505029024
0.214307269738462,0.00941403336375379,0.776278696897784
0.542272100711412,0.176370112652308,0.28135778663628
0.00224582999608656,0.552976872177513,0.444777297826401
0.123880616007073,0.672027319870485,0.204092064122442
0.228089882277982,0.256146589471709,0.51576352825031
0.517251913505088,0.330277108320712,0.1524709781742
0.234978766816977,0.175775645176818,0.589245588006205
0.233870146439756,0.0534144485396031,0.712715405020641
0.408861076547758,0.388030853702398,0.203108069749844
0.558081346294702,0.142871911395104,0.299046742310194
0.0229600226094918,0.357554601469915,0.619485375920593
0.409225633104616,0.0243178131175419,0.566456553777842
0.384775057699348,0.566051165712278,0.0491737765883736
0.936840641001233,0.0586708851010968,0.00448847389767026
